;chlorides;free sulfur dioxide;total sulfur dioxide;density
2624;0.021;20.0;80.0;0.9907600000000001
2625;0.033;89.0;159.0;0.9933200000000001
2626;0.033;36.0;136.0;0.99316
2627;0.028999999999999998;39.0;128.0;0.99272
2628;0.03;42.0;219.0;0.99636
2629;0.044000000000000004;72.0;197.0;0.9920200000000001
2630;0.027000000000000003;23.0;109.0;0.9914799999999999
2631;0.012;36.0;100.0;0.99064
2632;0.065;61.0;186.0;0.99884
2633;0.034;40.0;174.0;0.9977299999999999
2634;0.044000000000000004;27.0;191.0;1.00013
2635;0.062;26.0;87.0;0.98974
2636;0.034;40.0;174.0;0.9977299999999999
2637;0.044000000000000004;27.0;191.0;1.00013
2638;0.023;42.0;104.0;0.9911200000000001
2639;0.034;36.0;84.0;0.99136
2640;0.027999999999999997;28.0;89.0;0.9913200000000001
2641;0.042;55.0;158.0;0.9964200000000001
2642;0.066;14.0;91.0;0.9948799999999999
2643;0.047;24.0;151.0;0.9952700000000001
2644;0.11900000000000001;56.0;178.0;0.9957799999999999
2645;0.048;38.0;113.0;0.9935200000000001
2646;0.046;9.0;71.0;0.9919899999999999
2647;0.037000000000000005;43.0;127.0;0.99198
2648;0.057;29.0;144.0;0.99756
2649;0.11900000000000001;56.0;178.0;0.9957799999999999
2650;0.066;43.0;162.0;0.99561
2651;0.069;25.0;146.0;0.9934700000000001
2652;0.018000000000000002;45.0;80.0;0.98936
2653;0.042;45.0;148.0;0.9978600000000001
2654;0.081;76.0;303.0;0.99705
2655;0.034;71.0;204.0;0.9942
2656;0.039;60.0;196.0;0.9948
2657;0.05;51.0;129.0;0.99116
2658;0.052000000000000005;65.0;158.0;0.9968799999999999
2659;0.033;27.0;73.0;0.98974
2660;0.067;35.0;156.0;0.9954200000000001
2661;0.040999999999999995;46.0;178.0;0.99154
2662;0.043;46.0;110.0;0.99118
2663;0.033;15.0;86.0;0.99044
2664;0.03;36.0;91.0;0.9914
2665;0.05;15.0;122.0;0.9979
2666;0.03;38.0;142.0;0.98892
2667;0.039;21.0;131.0;0.9911399999999999
2668;0.039;21.0;120.0;0.9918799999999999
2669;0.046;45.0;179.0;0.9958299999999999
2670;0.03;38.0;142.0;0.98892
2671;0.03;38.0;142.0;0.98892
2672;0.049;46.0;120.0;0.9970399999999999
2673;0.037000000000000005;5.0;24.0;0.9911
2674;0.032;23.0;120.0;0.99334
2675;0.033;23.0;120.0;0.99334
2676;0.031;33.0;93.0;0.9909399999999999
2677;0.03;32.0;150.0;0.9901399999999999
2678;0.042;21.0;144.0;0.9930399999999999
2679;0.040999999999999995;29.0;110.0;0.9965200000000001
2680;0.028999999999999998;52.0;119.0;0.98944
2681;0.061;46.0;149.0;0.99772
2682;0.03;15.0;136.0;0.99367
2683;0.042;21.0;144.0;0.9930399999999999
2684;0.026000000000000002;35.0;128.0;0.9918299999999999
2685;0.028999999999999998;28.0;98.0;0.99126
2686;0.028999999999999998;52.0;119.0;0.98944
2687;0.042;56.0;187.0;0.99577
2688;0.061;46.0;149.0;0.99772
2689;0.040999999999999995;29.0;110.0;0.9965200000000001
2690;0.040999999999999995;26.0;124.0;0.9942799999999999
2691;0.03;26.0;108.0;0.9938799999999999
2692;0.024;20.0;166.0;0.99208
2693;0.036000000000000004;28.0;143.0;0.99256
2694;0.03;26.0;108.0;0.9938799999999999
2695;0.025;26.0;121.0;0.9925
2696;0.048;36.0;182.0;0.9990399999999999
2697;0.043;16.0;104.0;0.99216
2698;0.024;20.0;166.0;0.99208
2699;0.040999999999999995;26.0;124.0;0.9942799999999999
2700;0.027000000000000003;15.0;72.0;0.99165
2701;0.038;43.0;133.0;0.99924
2702;0.038;43.0;133.0;0.99924
2703;0.038;43.0;133.0;0.99924
2704;0.17;68.0;201.0;0.9956
2705;0.171;64.0;200.0;0.9956200000000001
2706;0.045;59.0;209.0;0.9972
2707;0.038;43.0;133.0;0.99924
2708;0.044000000000000004;56.0;189.0;0.9958
2709;0.044000000000000004;66.0;184.0;0.99976
2710;0.044000000000000004;66.0;184.0;0.99976
2711;0.049;25.0;155.0;0.9929600000000001
2712;0.045;47.0;182.0;0.9957
2713;0.044000000000000004;56.0;189.0;0.9958
2714;0.043;59.0;188.0;0.99579
2715;0.04;46.0;179.0;0.99541
2716;0.044000000000000004;66.0;184.0;0.99976
2717;0.046;59.0;143.0;0.99518
2718;0.027999999999999997;18.0;69.0;0.9916799999999999
2719;0.028999999999999998;53.0;160.0;0.9927600000000001
2720;0.027000000000000003;29.0;92.0;0.99085
2721;0.043;22.0;171.0;0.9987299999999999
2722;0.03;32.0;101.0;0.99172
2723;0.038;29.0;129.0;0.9931200000000001
2724;0.028999999999999998;53.0;160.0;0.9927600000000001
2725;0.045;62.0;153.0;0.9972
2726;0.036000000000000004;22.0;91.0;0.9927799999999999
2727;0.040999999999999995;34.0;121.0;0.99092
2728;0.051;86.0;213.0;0.9962
2729;0.035;24.0;79.0;0.9905299999999999
2730;0.06;41.0;190.0;0.9985799999999999
2731;0.051;30.0;173.0;0.9984
2732;0.049;13.0;135.0;0.99335
2733;0.035;24.0;79.0;0.9905299999999999
2734;0.048;50.0;141.0;0.9949
2735;0.051;86.0;213.0;0.9962
2736;0.040999999999999995;34.0;121.0;0.99092
2737;0.047;29.0;95.0;0.9953200000000001
2738;0.067;24.0;131.0;0.9972700000000001
2739;0.034;25.0;100.0;0.99026
2740;0.048;54.0;145.0;0.9966799999999999
2741;0.067;24.0;131.0;0.9972700000000001
2742;0.048;49.0;165.0;0.9952
2743;0.034;9.0;45.0;0.99144
2744;0.034;9.0;45.0;0.99144
2745;0.032;19.0;99.0;0.99015
2746;0.045;44.0;142.0;0.9914
2747;0.057;48.0;127.0;0.9969299999999999
2748;0.045;96.0;170.0;0.99035
2749;0.057;48.0;127.0;0.9969299999999999
2750;0.045;96.0;170.0;0.99035
2751;0.036000000000000004;38.0;108.0;0.99006
2752;0.025;15.0;138.0;0.99126
2753;0.026000000000000002;15.0;70.0;0.9899399999999999
2754;0.027000000000000003;5.0;28.0;0.98985
2755;0.08199999999999999;47.0;240.0;0.9971
2756;0.059000000000000004;42.0;240.0;0.99882
2757;0.038;18.0;97.0;0.99477
2758;0.039;19.0;103.0;0.9947799999999999
2759;0.055;25.0;144.0;0.9957600000000001
2760;0.054000000000000006;25.0;148.0;0.9957799999999999
2761;0.06;51.0;154.0;0.99354
2762;0.05;8.0;163.0;0.99244
2763;0.048;4.0;119.0;0.9908399999999999
2764;0.05;58.0;152.0;0.9961200000000001
2765;0.027999999999999997;17.0;118.0;0.99356
2766;0.034;36.0;95.0;0.9895200000000001
2767;0.05;58.0;152.0;0.9961200000000001
2768;0.048;4.0;119.0;0.9908399999999999
2769;0.05;8.0;163.0;0.99244
2770;0.048;29.0;228.0;0.99955
2771;0.052000000000000005;36.0;135.0;0.99374
2772;0.026000000000000002;39.0;138.0;0.9892
2773;0.035;22.0;93.0;0.99144
2774;0.045;37.0;131.0;0.9935200000000001
2775;0.045;37.0;131.0;0.9935200000000001
2776;0.045;35.0;135.0;0.9935
2777;0.043;24.0;111.0;0.9923700000000001
2778;0.035;22.0;93.0;0.99144
2779;0.025;42.0;103.0;0.9902200000000001
2780;0.036000000000000004;4.0;117.0;0.9903200000000001
2781;0.07400000000000001;8.0;160.0;1.03898
2782;0.053;32.0;211.0;0.99587
2783;0.053;32.0;211.0;0.99587
2784;0.053;32.0;211.0;0.99587
2785;0.083;35.0;157.0;0.99976
2786;0.034;8.0;70.0;0.99354
2787;0.083;35.0;157.0;0.99976
2788;0.066;41.0;176.0;0.9955200000000001
2789;0.065;42.0;178.0;0.9955200000000001
2790;0.053;32.0;211.0;0.99587
2791;0.047;61.0;189.0;0.9960399999999999
2792;0.046;52.0;183.0;0.99584
2793;0.033;39.0;107.0;0.9889399999999999
2794;0.053;37.0;151.0;0.9963
2795;0.027999999999999997;15.0;83.0;0.993
2796;0.033;39.0;107.0;0.9889399999999999
2797;0.053;37.0;151.0;0.9963
2798;0.036000000000000004;34.0;114.0;0.9906799999999999
2799;0.036000000000000004;45.0;125.0;0.98964
2800;0.047;61.0;189.0;0.9960399999999999
2801;0.046;52.0;183.0;0.99584
2802;0.038;8.0;79.0;0.9923
2803;0.031;16.0;99.0;0.9943700000000001
2804;0.027999999999999997;15.0;83.0;0.993
2805;0.04;36.0;123.0;0.9923799999999999
2806;0.038;52.0;148.0;0.9980100000000001
2807;0.039;53.0;151.0;0.99802
2808;0.042;60.0;184.0;0.99566
2809;0.049;25.0;153.0;0.99067
2810;0.025;22.0;100.0;0.99066
2811;0.03;23.0;128.0;0.9929
2812;0.026000000000000002;27.0;109.0;0.9934
2813;0.049;25.0;153.0;0.99067
2814;0.032;14.0;71.0;0.9891200000000001
2815;0.038;15.0;72.0;0.99066
2816;0.052000000000000005;24.0;126.0;0.9922799999999999
2817;0.032;14.0;71.0;0.9891200000000001
2818;0.052000000000000005;69.0;148.0;0.9958
2819;0.042;63.0;123.0;0.9905200000000001
2820;0.152;49.0;120.0;0.9931200000000001
2821;0.055999999999999994;42.0;241.0;0.9968
2822;0.044000000000000004;25.0;150.0;0.9950200000000001
2823;0.04;18.0;56.0;0.9908399999999999
2824;0.047;52.0;172.0;0.9957299999999999
2825;0.048;41.0;161.0;0.99256
2826;0.053;52.0;196.0;0.9959
2827;0.034;53.0;138.0;0.9908399999999999
2828;0.034;53.0;138.0;0.9908399999999999
2829;0.044000000000000004;31.0;170.0;0.99644
2830;0.05;59.0;140.0;0.99526
2831;0.064;31.0;186.0;0.9954
2832;0.031;13.0;73.0;0.99095
2833;0.048;22.0;112.0;0.9918799999999999
2834;0.040999999999999995;51.0;117.0;0.9909
2835;0.048;41.0;161.0;0.99256
2836;0.053;52.0;196.0;0.9959
2837;0.05;35.0;154.0;0.9958100000000001
2838;0.033;14.0;82.0;0.9913200000000001
2839;0.034;34.0;89.0;0.98936
2840;0.036000000000000004;23.0;92.0;0.99136
2841;0.036000000000000004;17.0;98.0;0.9914200000000001
2842;0.047;23.0;92.0;0.9923200000000001
2843;0.046;24.0;90.0;0.9923200000000001
2844;0.049;24.0;97.0;0.993
2845;0.027999999999999997;16.0;87.0;0.99311
2846;0.033;14.0;82.0;0.9913200000000001
2847;0.035;40.0;86.0;0.98993
2848;0.033;55.0;144.0;0.99208
2849;0.16899999999999998;22.0;210.0;0.9977600000000001
2850;0.053;55.0;136.0;0.99839
2851;0.052000000000000005;19.0;86.0;0.99574
2852;0.040999999999999995;37.0;154.0;0.99093
2853;0.027999999999999997;40.0;101.0;0.99156
2854;0.047;29.0;101.0;0.9927799999999999
2855;0.027000000000000003;46.0;143.0;0.9924
2856;0.034;29.0;129.0;0.9898399999999999
2857;0.027000000000000003;39.0;96.0;0.99035
2858;0.027000000000000003;46.0;143.0;0.9924
2859;0.034;48.0;113.0;0.99165
2860;0.037000000000000005;66.0;144.0;0.9923
2861;0.047;29.0;101.0;0.9927799999999999
2862;0.027999999999999997;12.0;90.0;0.99008
2863;0.036000000000000004;19.0;76.0;0.98964
2864;0.027999999999999997;40.0;101.0;0.99156
2865;0.032;33.0;115.0;0.9909
2866;0.034;29.0;129.0;0.9898399999999999
2867;0.021;22.0;121.0;0.9889
2868;0.018000000000000002;18.0;128.0;0.9917799999999999
2869;0.027999999999999997;25.0;108.0;0.9907600000000001
2870;0.021;22.0;121.0;0.9889
2871;0.037000000000000005;20.0;84.0;0.99046
2872;0.028999999999999998;93.0;161.0;0.9899899999999999
2873;0.045;38.0;95.0;0.98946
2874;0.03;74.0;121.0;0.9897600000000001
2875;0.037000000000000005;20.0;84.0;0.99046
2876;0.04;57.0;135.0;0.99672
2877;0.045;75.0;162.0;0.99482
2878;0.027000000000000003;35.0;138.0;0.98945
2879;0.028999999999999998;24.0;88.0;0.9888299999999999
2880;0.039;22.0;64.0;0.9936200000000001
2881;0.033;38.0;94.0;0.99075
2882;0.039;37.0;125.0;0.99436
2883;0.047;16.0;81.0;0.98988
2884;0.032;30.0;114.0;0.9915799999999999
2885;0.033;24.0;87.0;0.99265
2886;0.042;18.0;101.0;0.99195
2887;0.032;24.0;84.0;0.9916799999999999
2888;0.04;5.0;25.0;0.9918
2889;0.032;21.0;132.0;0.99313
2890;0.035;64.0;138.0;0.9895
2891;0.040999999999999995;40.0;148.0;0.9932
2892;0.054000000000000006;67.0;234.0;0.9984799999999999
2893;0.038;85.0;153.0;0.9909
2894;0.044000000000000004;22.0;68.0;0.9901399999999999
2895;0.054000000000000006;20.0;180.0;0.9952
2896;0.055;42.0;218.0;0.9965200000000001
2897;0.054000000000000006;67.0;234.0;0.9984799999999999
2898;0.032;25.0;78.0;0.9910399999999999
2899;0.05;59.0;150.0;0.99772
2900;0.031;37.0;97.0;0.9922
2901;0.027999999999999997;36.0;92.0;0.9907600000000001
2902;0.036000000000000004;38.0;155.0;0.9962200000000001
2903;0.035;26.0;81.0;0.9902
2904;0.034;40.0;114.0;0.9911399999999999
2905;0.073;40.0;157.0;0.9938
2906;0.047;59.0;183.0;0.9959399999999999
2907;0.035;26.0;81.0;0.9902
2908;0.031;22.0;73.0;0.99035
2909;0.031;23.0;73.0;0.9903200000000001
2910;0.031;49.0;170.0;0.9955799999999999
2911;0.036000000000000004;38.0;155.0;0.9962200000000001
2912;0.027999999999999997;36.0;92.0;0.9907600000000001
2913;0.046;49.0;199.0;0.99413
2914;0.040999999999999995;22.0;81.0;0.9904299999999999
2915;0.040999999999999995;22.0;81.0;0.9904299999999999
2916;0.053;57.0;128.0;0.98982
2917;0.033;26.0;118.0;0.98934
2918;0.019;15.0;65.0;0.9902
2919;0.038;38.0;118.0;0.99449
2920;0.032;13.0;92.0;0.99629
2921;0.054000000000000006;27.0;202.0;0.9948
2922;0.013999999999999999;44.0;137.0;0.9898399999999999
2923;0.028999999999999998;41.0;131.0;0.99326
2924;0.046;39.0;118.0;0.99834
2925;0.038;67.0;196.0;0.99555
2926;0.027999999999999997;13.0;59.0;0.98975
2927;0.036000000000000004;45.0;140.0;0.99216
2928;0.036000000000000004;45.0;140.0;0.99216
2929;0.046;39.0;118.0;0.99834
2930;0.040999999999999995;81.0;147.0;0.9901
2931;0.027999999999999997;13.0;59.0;0.98975
2932;0.038;69.0;192.0;0.9957299999999999
2933;0.028999999999999998;41.0;131.0;0.99326
2934;0.027999999999999997;11.0;66.0;0.99215
2935;0.023;3.0;89.0;0.98993
2936;0.03;11.0;68.0;0.99218
2937;0.038;67.0;196.0;0.99555
2938;0.039;41.0;98.0;0.99564
2939;0.039;41.0;98.0;0.99564
2940;0.036000000000000004;49.0;128.0;0.99397
2941;0.022000000000000002;14.0;111.0;0.9957600000000001
2942;0.037000000000000005;49.0;173.0;0.9960100000000001
2943;0.039;41.0;98.0;0.99564
2944;0.036000000000000004;49.0;128.0;0.99397
2945;0.016;39.0;150.0;0.98713
2946;0.026000000000000002;27.0;107.0;0.99308
2947;0.026000000000000002;27.0;107.0;0.99308
2948;0.049;55.0;182.0;0.99582
2949;0.078;30.0;139.0;0.9949399999999999
2950;0.042;8.0;108.0;0.9929
2951;0.044000000000000004;17.0;101.0;0.99471
2952;0.040999999999999995;9.0;109.0;0.9929
2953;0.042;8.0;108.0;0.9929
2954;0.036000000000000004;25.0;79.0;0.9903700000000001
2955;0.042;28.0;123.0;0.9930399999999999
2956;0.034;36.0;86.0;0.99026
2957;0.031;37.0;94.0;0.9898600000000001
2958;0.044000000000000004;17.0;101.0;0.99471
2959;0.016;26.0;90.0;0.98951
2960;0.04;41.0;114.0;0.99634
2961;0.03;30.0;114.0;0.9936799999999999
2962;0.11199999999999999;14.0;94.0;0.99792
2963;0.021;38.0;113.0;0.99026
2964;0.044000000000000004;38.0;128.0;0.9936200000000001
2965;0.021;31.0;119.0;0.98919
2966;0.051;33.0;118.0;0.99835
2967;0.051;33.0;118.0;0.99835
2968;0.021;52.0;148.0;0.9903799999999999
2969;0.025;17.0;76.0;0.9910399999999999
2970;0.021;52.0;148.0;0.9903799999999999
2971;0.05;10.0;112.0;0.9928600000000001
2972;0.039;31.0;128.0;0.9929600000000001
2973;0.051;33.0;118.0;0.99835
2974;0.055999999999999994;50.0;110.0;0.9954
2975;0.045;71.0;162.0;0.9914
2976;0.026000000000000002;34.0;124.0;0.9928600000000001
2977;0.044000000000000004;45.0;131.0;0.9960399999999999
2978;0.044000000000000004;45.0;131.0;0.9960399999999999
2979;0.034;39.0;123.0;0.99119
2980;0.016;31.0;113.0;0.9900700000000001
2981;0.033;30.0;97.0;0.9950700000000001
2982;0.05;29.0;213.0;0.9959600000000001
2983;0.028999999999999998;48.0;180.0;0.99011
2984;0.037000000000000005;4.0;28.0;0.9918399999999999
2985;0.039;29.0;115.0;0.99469
2986;0.039;29.0;115.0;0.99469
2987;0.039;29.0;113.0;0.99406
2988;0.034;17.0;103.0;0.99305
2989;0.036000000000000004;74.0;184.0;0.9909600000000001
2990;0.032;58.0;178.0;0.98956
2991;0.034;45.0;152.0;0.9921
2992;0.038;29.0;130.0;0.9949600000000001
2993;0.039;29.0;113.0;0.99406
2994;0.039;29.0;113.0;0.99406
2995;0.037000000000000005;42.0;119.0;0.9888
2996;0.034;32.0;111.0;0.9894200000000001
2997;0.035;35.0;158.0;0.99082
2998;0.025;18.0;112.0;0.9880200000000001
2999;0.039;29.0;113.0;0.99406
3000;0.039;29.0;115.0;0.99469
3001;0.038;29.0;130.0;0.9949600000000001
3002;0.034;45.0;152.0;0.9921
3003;0.034;17.0;103.0;0.99305
3004;0.034;26.0;111.0;0.99074
3005;0.037000000000000005;40.0;156.0;0.9896799999999999
3006;0.036000000000000004;74.0;184.0;0.9909600000000001
3007;0.032;58.0;178.0;0.98956
3008;0.03;54.0;173.0;0.9887
3009;0.054000000000000006;50.0;221.0;0.99941
3010;0.061;30.5;218.0;0.9938799999999999
3011;0.028999999999999998;30.0;105.0;0.99206
3012;0.026000000000000002;29.0;93.0;0.99035
3013;0.042;36.0;105.0;0.9958100000000001
3014;0.04;12.0;67.0;0.9976
3015;0.02;14.0;104.0;0.9936200000000001
3016;0.042;36.0;105.0;0.9958100000000001
3017;0.035;57.0;135.0;0.99016
3018;0.037000000000000005;33.0;121.0;0.9917600000000001
3019;0.02;14.0;104.0;0.9936200000000001
3020;0.028999999999999998;3.0;46.0;0.99439
3021;0.046;6.0;88.0;0.9945799999999999
3022;0.05;24.0;133.0;0.99418
3023;0.04;12.0;67.0;0.9976
3024;0.042;36.0;105.0;0.9958100000000001
3025;0.045;69.0;152.0;0.9917799999999999
3026;0.024;17.0;118.0;0.99456
3027;0.035;44.0;150.0;0.9957799999999999
3028;0.05;21.0;138.0;0.99546
3029;0.024;22.0;142.0;0.99518
3030;0.024;22.0;142.0;0.99518
3031;0.042;33.0;124.0;0.99646
3032;0.036000000000000004;15.0;92.0;0.99264
3033;0.045;50.0;185.0;0.9957799999999999
3034;0.042;36.0;156.0;0.9960399999999999
3035;0.026000000000000002;31.0;85.0;0.9901399999999999
3036;0.054000000000000006;26.0;189.0;0.9948899999999999
3037;0.037000000000000005;57.0;170.0;0.99884
3038;0.027000000000000003;43.0;104.0;0.99054
3039;0.044000000000000004;59.0;196.0;0.99782
3040;0.045;58.0;130.0;0.99519
3041;0.037000000000000005;58.0;173.0;0.99882
3042;0.037000000000000005;57.0;170.0;0.99884
3043;0.154;46.0;114.0;0.9931
3044;0.044000000000000004;15.0;144.0;0.99666
3045;0.034;21.0;99.0;0.99324
3046;0.027000000000000003;38.0;112.0;0.9908600000000001
3047;0.040999999999999995;42.0;167.0;0.9908
3048;0.023;33.0;132.0;0.99067
3049;0.126;49.0;199.0;0.99711
3050;0.039;138.5;272.0;0.9945200000000001
3051;0.126;49.0;199.0;0.99711
3052;0.043;78.0;175.0;0.9945
3053;0.042;26.0;102.0;0.9942700000000001
3054;0.036000000000000004;7.0;73.0;0.9915200000000001
3055;0.024;36.0;116.0;0.98935
3056;0.016;6.0;55.0;0.9887600000000001
3057;0.026000000000000002;27.0;114.0;0.99174
3058;0.045;54.0;208.0;0.99572
3059;0.026000000000000002;23.0;58.0;0.9918399999999999
3060;0.046;58.0;176.0;0.99454
3061;0.046;58.0;176.0;0.99454
3062;0.03;30.0;110.0;0.99164
3063;0.046;58.0;176.0;0.99454
3064;0.038;77.0;183.0;0.9977799999999999
3065;0.045;54.0;120.0;0.9975
3066;0.038;77.0;183.0;0.9977799999999999
3067;0.033;29.0;142.0;0.99205
3068;0.033;28.0;111.0;0.98962
3069;0.028999999999999998;6.0;76.0;0.99118
3070;0.03;30.0;110.0;0.99164
3071;0.027999999999999997;20.0;82.0;0.99274
3072;0.040999999999999995;95.0;163.0;0.9918399999999999
3073;0.039;48.0;122.0;0.9905200000000001
3074;0.042;29.0;141.0;0.99546
3075;0.042;23.0;87.0;0.98972
3076;0.039;24.0;115.0;0.9942
3077;0.045;54.0;208.0;0.99572
3078;0.027999999999999997;35.0;91.0;0.9902200000000001
3079;0.032;9.0;125.0;0.9925299999999999
3080;0.026000000000000002;23.0;58.0;0.9918399999999999
3081;0.046;58.0;176.0;0.99454
3082;0.028999999999999998;10.0;102.0;0.9903
3083;0.024;28.0;94.0;0.98906
3084;0.03;33.0;78.0;0.99146
3085;0.036000000000000004;24.0;88.0;0.9951
3086;0.024;28.0;94.0;0.98906
3087;0.040999999999999995;38.0;201.0;0.995
3088;0.024;12.0;76.0;0.9887600000000001
3089;0.031;20.0;89.0;0.98956
3090;0.03;33.0;78.0;0.99146
3091;0.04;61.0;183.0;0.99592
3092;0.043;28.0;152.0;0.99129
3093;0.045;40.0;118.0;0.99064
3094;0.032;3.0;18.0;0.9936799999999999
3095;0.032;3.0;18.0;0.9936799999999999
3096;0.034;19.0;102.0;0.99121
3097;0.045;30.0;133.0;0.9910399999999999
3098;0.022000000000000002;44.0;129.0;0.99221
3099;0.033;34.0;111.0;0.98924
3100;0.027999999999999997;57.0;124.0;0.9917600000000001
3101;0.038;25.0;84.0;0.9943200000000001
3102;0.04;18.0;113.0;0.99366
3103;0.045;40.0;118.0;0.99064
3104;0.047;20.0;130.0;0.9917799999999999
3105;0.045;26.0;159.0;0.99126
3106;0.043;28.0;152.0;0.99129
3107;0.047;31.0;169.0;0.9925200000000001
3108;0.047;33.0;151.0;0.9970899999999999
3109;0.054000000000000006;31.0;203.0;0.99513
3110;0.033;19.0;111.0;0.99045
3111;0.036000000000000004;41.0;98.0;0.99
3112;0.043;24.0;129.0;0.99305
3113;0.052000000000000005;22.0;126.0;0.9988799999999999
3114;0.04;37.0;117.0;0.99182
3115;0.04;37.0;117.0;0.99182
3116;0.034;35.0;89.0;0.9913
3117;0.036000000000000004;41.0;98.0;0.99
3118;0.031;47.0;147.0;0.98836
3119;0.027000000000000003;3.0;21.0;0.9897
3120;0.049;53.0;206.0;0.9958600000000001
3121;0.043;24.0;129.0;0.99305
3122;0.03;31.0;103.0;0.98892
3123;0.037000000000000005;10.0;86.0;0.99156
3124;0.052000000000000005;22.0;126.0;0.9988799999999999
3125;0.052000000000000005;41.0;150.0;0.99534
3126;0.059000000000000004;47.0;128.0;0.9932200000000001
3127;0.043;10.0;98.0;0.9929600000000001
3128;0.039;31.0;100.0;0.99098
3129;0.039;37.0;122.0;0.98972
3130;0.047;30.0;148.0;0.98964
3131;0.061;59.0;198.0;0.99918
3132;0.04;37.0;117.0;0.99182
3133;0.034;38.0;121.0;0.99008
3134;0.043;45.0;114.0;0.992
3135;0.057;51.0;221.0;0.99851
3136;0.04;52.0;103.0;0.99026
3137;0.051;42.0;135.0;0.9906
3138;0.042;34.0;115.0;0.99293
3139;0.045;33.0;126.0;0.9965799999999999
3140;0.057;51.0;221.0;0.99851
3141;0.038;9.0;34.0;0.9911
3142;0.045;35.0;140.0;0.9904
3143;0.04;52.0;103.0;0.99026
3144;0.039;37.0;130.0;0.99946
3145;0.039;37.0;130.0;0.99946
3146;0.039;37.0;130.0;0.99946
3147;0.038;45.0;154.0;0.9956799999999999
3148;0.039;37.0;130.0;0.99946
3149;0.038;45.0;154.0;0.9956799999999999
3150;0.027000000000000003;12.0;88.0;0.9907
3151;0.039;37.0;130.0;0.99946
3152;0.035;51.0;294.0;0.99018
3153;0.028999999999999998;30.0;88.0;0.9899399999999999
3154;0.03;40.0;109.0;0.99075
3155;0.02;38.0;133.0;0.9921200000000001
3156;0.033;28.0;124.0;0.99684
3157;0.02;38.0;133.0;0.9921200000000001
3158;0.019;39.0;114.0;0.99036
3159;0.042;30.0;130.0;0.99456
3160;0.023;6.0;80.0;0.98865
3161;0.033;28.0;124.0;0.99684
3162;0.02;38.0;133.0;0.9921200000000001
3163;0.019;39.0;114.0;0.99036
3164;0.024;20.0;198.0;0.9922200000000001
3165;0.037000000000000005;32.0;123.0;0.9902200000000001
3166;0.031;42.0;133.0;0.9907600000000001
3167;0.034;36.0;118.0;0.99144
3168;0.019;22.0;82.0;0.98961
3169;0.043;28.0;113.0;0.9936
3170;0.036000000000000004;63.0;147.0;0.99126
3171;0.048;24.0;87.0;0.99044
3172;0.042;34.0;116.0;0.9912299999999999
3173;0.036000000000000004;39.0;124.0;0.9912299999999999
3174;0.038;37.0;125.0;0.9916
3175;0.039;55.0;140.0;0.9959
3176;0.048;24.0;87.0;0.99044
3177;0.05;44.0;154.0;0.9931
3178;0.051;23.0;98.0;0.9942200000000001
3179;0.046;31.0;106.0;0.9919399999999999
3180;0.027000000000000003;31.0;90.0;0.98926
3181;0.025;38.0;107.0;0.99306
3182;0.038;23.0;131.0;0.99164
3183;0.027000000000000003;31.0;90.0;0.98926
3184;0.04;17.0;76.0;0.98988
3185;0.040999999999999995;49.0;115.0;0.9926799999999999
3186;0.046;10.0;70.0;0.9937299999999999
3187;0.027000000000000003;42.0;125.0;0.98939
3188;0.055;42.0;123.0;0.99318
3189;0.035;42.0;148.0;0.9919600000000001
3190;0.026000000000000002;31.0;114.0;0.9895200000000001
3191;0.037000000000000005;49.0;146.0;0.9911
3192;0.025;38.0;107.0;0.99306
3193;0.038;23.0;131.0;0.99164
3194;0.036000000000000004;7.0;89.0;0.99111
3195;0.037000000000000005;36.0;123.0;0.99321
3196;0.044000000000000004;35.0;127.0;0.99326
3197;0.027000000000000003;47.0;126.0;0.99124
3198;0.044000000000000004;35.0;127.0;0.99326
3199;0.032;40.0;121.0;0.9921399999999999
3200;0.031;46.0;145.0;0.9897
3201;0.027000000000000003;47.0;126.0;0.99124
3202;0.022000000000000002;34.0;97.0;0.98915
3203;0.044000000000000004;35.0;127.0;0.99326
3204;0.035;34.0;177.0;0.99692
3205;0.033;28.0;156.0;0.991
3206;0.031;22.0;98.0;0.9913
3207;0.045;24.0;126.0;0.99234
3208;0.045;39.0;164.0;0.9940200000000001
3209;0.04;56.0;142.0;0.9967799999999999
3210;0.053;29.0;106.0;0.9945799999999999
3211;0.043;52.0;154.0;0.9945200000000001
3212;0.040999999999999995;23.0;131.0;0.9903299999999999
3213;0.040999999999999995;67.0;158.0;0.9927
3214;0.033;17.0;74.0;0.9900200000000001
3215;0.10400000000000001;20.0;54.0;0.9905700000000001
3216;0.044000000000000004;48.0;111.0;0.9912700000000001
3217;0.053;29.0;106.0;0.9945799999999999
3218;0.142;8.0;111.0;0.9927
3219;0.036000000000000004;37.0;92.0;0.9893799999999999
3220;0.102;19.0;76.0;0.9900100000000001
3221;0.034;8.0;74.0;0.9938600000000001
3222;0.037000000000000005;41.0;115.0;0.9899
3223;0.043;52.0;154.0;0.9945200000000001
3224;0.045;57.0;151.0;0.9913
3225;0.040999999999999995;35.0;86.0;0.98916
3226;0.046;38.0;125.0;0.9927600000000001
3227;0.055;52.0;192.0;0.9958600000000001
3228;0.054000000000000006;58.0;200.0;0.99556
3229;0.047;42.0;119.0;0.9915799999999999
